window_size_s,test,contrast,feature,n_pairs,mean_difference,median_difference,cohen_dz,rank_biserial,p_value,permutation_p_value,q_value,friedman_statistic,direction
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p2_partner_gaze_angle_min_session_mean,11,-2.310817961854287,-1.8641055839504652,-0.7377230618843335,-0.7272727272727273,0.0322265625,0.021961932650073207,0.36538567341549294,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_motion_speed_mean_session_mean,11,0.053188381021394775,0.027107800321801045,0.757146390576009,0.7272727272727273,0.0322265625,0.035627135187896536,0.36538567341549294,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,both_active_ratio_session_mean,11,0.020503964892298752,0.0164230384807596,0.7482389556771238,0.7272727272727273,0.0322265625,0.037579306979014154,0.36538567341549294,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_task_gaze_ratio_session_mean,11,0.06912850526454838,0.025968720821662017,0.536333705898745,0.7272727272727273,0.0322265625,0.11761835041483651,0.36538567341549294,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,one_active_count_session_mean,11,3.3410458940261254,1.71875,0.832623564726727,0.7272727272727273,0.0322265625,0.025866276232308444,0.36538567341549294,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,joint_attention_table_transition_count_session_mean,11,1.2592901404409802,1.1620469083155651,0.7673922055424975,0.7272727272727273,0.0322265625,0.03074670571010249,0.36538567341549294,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,both_active_count_session_mean,11,2.3874676180328147,1.25,0.7210253021707769,0.7272727272727273,0.0322265625,0.04050756466569058,0.36538567341549294,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_closest_hand_to_other_head_min_session_mean,11,-0.05140313324288332,-0.04837888147737385,-0.8341908535873259,-0.7272727272727273,0.0322265625,0.023914104441190825,0.36538567341549294,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,vertical_offset_abs_std_session_mean,11,0.003735577333362518,0.004368176816895851,0.7107696053182461,0.7272727272727273,0.0322265625,0.05222059541239629,0.36538567341549294,,higher_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,vertical_offset_abs_std_session_mean,11,0.003735577333362515,0.004368176816895851,,,0.0356920224229605,,0.37146935096153844,8.563636363636363,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,body_orientation_difference_rad_min_session_mean,11,-0.11377534777615846,-0.09215136631766274,-0.7945053606878327,-0.696969696969697,0.0419921875,0.03465104929233773,0.37146935096153844,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,mutual_gaze_transition_count_session_mean,11,1.0414780648627306,0.8838468720821664,0.8818835612826853,0.696969696969697,0.0419921875,0.016105417276720352,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_task_gaze_angle_mean_session_mean,11,2.057380566950435,2.154604302194052,0.816225366066039,0.696969696969697,0.0419921875,0.03367496339677892,0.37146935096153844,,higher_in_competitive_or_later
