window_size_s,test,contrast,feature,n_pairs,mean_difference,median_difference,cohen_dz,rank_biserial,p_value,permutation_p_value,q_value,friedman_statistic,direction
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p1_active_count_session_mean,11,1.5413322256795183,0.7168006123229986,0.5055261026083689,0.45454545454545453,0.2060546875,0.15470961444607126,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,neither_active_transition_count_session_mean,11,0.4377716701213741,0.17133875064909532,0.579093794789648,0.45454545454545453,0.2060546875,0.09907271839921913,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p1_partner_gaze_transition_count_session_mean,11,0.3203414343824997,0.474310776942356,0.5229234960205493,0.45454545454545453,0.2060546875,0.1273792093704246,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p2_partner_gaze_transition_count_session_mean,11,0.38061278408438387,0.5297297297297296,0.47165102161787903,0.45454545454545453,0.2060546875,0.1683748169838946,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,mutual_gaze_ratio_session_mean,11,0.03859497277326199,0.008512820512820509,0.6767471706027962,0.45454545454545453,0.2060546875,0.06490971205466081,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,mutual_gaze_count_session_mean,11,1.9746550467671802,0.42564102564102557,0.7026689782938154,0.45454545454545453,0.2060546875,0.061005368472425575,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,mutual_gaze_event_ratio_session_mean,11,0.03859497277326199,0.008512820512820509,0.6767471706027962,0.45454545454545453,0.2060546875,0.06490971205466081,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,lean_in_proxy_root_distance_delta_session_mean,11,-0.0037362059190637256,-0.0024786841719161993,-0.5198026728008671,-0.45454545454545453,0.2060546875,0.1381161542215715,0.5732973160282258,,lower_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_active_ratio_session_mean,11,0.017598575244813064,-0.004621118012422376,,,0.2098704847272738,,0.5812353447435392,4.527272727272731,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_closest_hand_to_other_head_min_session_mean,11,-0.01878780798010682,-0.010122245326033785,,,0.21970542031954698,,0.6036275199905643,4.418181818181807,lower_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_partner_gaze_angle_max_session_mean,11,2.910100052386504,0.8961512120664707,,,0.21970542031954698,,0.6036275199905643,4.418181818181807,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,joint_attention_table_transition_count_session_mean,11,0.5332444304203321,0.57015503875969,,,0.21970542031954698,,0.6036275199905643,4.418181818181807,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_motion_energy_mean_session_mean,11,0.024135728673033888,0.02444126670037186,0.428159037204616,0.42424242424242425,0.240234375,0.2132747681795998,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_motion_energy_std_session_mean,11,0.013986687611898934,0.017988851524325472,0.3868502290732696,0.42424242424242425,0.240234375,0.24938994631527575,0.6117878450328661,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_motion_energy_max_session_mean,11,0.0493002352454524,0.052106146284053745,0.28678340791374324,0.42424242424242425,0.240234375,0.3938506588579795,0.6117878450328661,,higher_in_competitive_or_later
