pair_id,session_id,order,condition_label,window_index,TSNE1,TSNE2
dyad_002,20260505_191548_order2,2,competitive,8,9.527693,-19.41906
dyad_002,20260505_191548_order2,2,competitive,9,14.887965,-19.776302
dyad_002,20260505_191548_order2,2,competitive,10,13.298406,-23.980152
dyad_002,20260505_191548_order2,2,competitive,11,10.135392,-18.843908
dyad_002,20260505_191548_order2,2,competitive,12,10.917537,-26.490927
dyad_002,20260505_191548_order2,2,competitive,13,6.041826,-18.56538
dyad_002,20260505_191759_order3,3,competitive,0,12.756125,-12.360823
dyad_002,20260505_191759_order3,3,competitive,1,20.552124,-6.5858545
dyad_002,20260505_191759_order3,3,competitive,2,19.642897,-6.574223
dyad_002,20260505_191759_order3,3,competitive,3,19.378174,-6.550109
dyad_002,20260505_191759_order3,3,competitive,4,11.664828,-28.481392
dyad_002,20260505_191759_order3,3,competitive,5,12.382684,-28.570284
dyad_002,20260505_191759_order3,3,competitive,6,12.938091,-16.444735
dyad_002,20260505_191759_order3,3,competitive,7,13.409625,-16.565987
dyad_002,20260505_191759_order3,3,competitive,8,8.7348175,-19.511673
dyad_002,20260505_191759_order3,3,competitive,9,-38.974277,-21.601007
dyad_002,20260505_191759_order3,3,competitive,10,10.159236,-20.933586
dyad_002,20260505_191759_order3,3,competitive,11,10.34039,-14.518979
dyad_002,20260505_192656_order4,4,competitive,0,12.60723,-14.516063
dyad_002,20260505_192656_order4,4,competitive,1,10.069073,-25.832201
dyad_002,20260505_192656_order4,4,competitive,2,12.404014,-29.566633
dyad_002,20260505_192656_order4,4,competitive,3,8.656734,-23.861485
dyad_002,20260505_192656_order4,4,competitive,4,20.357605,-21.879795
dyad_002,20260505_192656_order4,4,competitive,5,14.244535,-26.826424
dyad_002,20260505_192656_order4,4,competitive,6,9.355681,-24.838346
dyad_002,20260505_192656_order4,4,competitive,7,8.779095,-25.378593
dyad_002,20260505_192656_order4,4,competitive,8,6.681671,-25.98579
dyad_002,20260505_192656_order4,4,competitive,9,7.1171317,-23.544327
dyad_002,20260505_192656_order4,4,competitive,10,7.24264,-24.202257
dyad_002,20260505_192656_order4,4,competitive,11,14.134618,-26.875477
dyad_002,20260505_192656_order4,4,competitive,12,3.9316654,-27.609268
dyad_002,20260505_192656_order4,4,competitive,13,5.3845944,-28.429066
dyad_002,20260505_192656_order4,4,competitive,14,-0.7214158,-25.552479
dyad_002,20260505_192656_order4,4,competitive,15,4.0011525,-28.327232
dyad_002,20260505_192656_order4,4,competitive,16,7.3330483,-18.656443
dyad_002,20260505_192656_order4,4,competitive,17,9.127236,-18.244589
dyad_002,20260505_192656_order4,4,competitive,18,8.660209,-17.509764
dyad_002,20260505_192656_order4,4,competitive,19,-39.067043,-21.719215
dyad_002,20260505_192656_order4,4,competitive,20,8.492193,-16.335276
dyad_002,20260505_192656_order4,4,competitive,21,8.214598,-25.625181
dyad_002,20260505_192656_order4,4,competitive,22,10.016516,-21.906443
dyad_002,20260505_192656_order4,4,competitive,23,19.419956,-18.483824
