pair_id,session_id,order,condition_label,window_index,PC1,PC2,PC3,PC4,PC5
dyad_002,20260505_190850_order1,1,baseline,17,-3.6850353274729963,4.943289522716939,-2.8059620012022584,-4.820323861620389,-2.1601957002119128
dyad_002,20260505_190850_order1,1,baseline,18,-6.315638038694946,-1.2534196355463625,-1.1080025552223567,-1.0083784904107709,-2.6450051246284567
dyad_002,20260505_190850_order1,1,baseline,19,-1.8903206063315654,-0.32735733231209757,-0.6858213561290668,-3.652161809236373,0.5674868560860783
dyad_002,20260505_190850_order1,1,baseline,20,4.092774986700833,0.940666455906604,-6.9591371798412816,-5.611253239137311,-0.27028865714856837
dyad_002,20260505_190850_order1,1,baseline,21,-3.397458410659352,-0.6508534568558904,-3.9729306140843215,-4.347598597680572,2.6314262889186
dyad_002,20260505_190850_order1,1,baseline,22,-5.57819453871013,-1.5842049843971553,-5.584814855091545,-1.4994964066400915,3.5293683812887964
dyad_002,20260505_190850_order1,1,baseline,23,-10.203334540809477,-0.025354966531654387,-5.032255221532951,-0.6446543032402019,-0.7373601896083529
dyad_002,20260505_190850_order1,1,baseline,24,-0.13420555861461606,0.5255677764324282,-8.293109523522729,-6.434409432810506,-1.148570587458132
dyad_002,20260505_190850_order1,1,baseline,25,0.07970249127064903,-2.1857002216741717,-3.273563772840508,-4.598593503380007,1.9651463240426525
dyad_002,20260505_190850_order1,1,baseline,26,-1.6673665169619312,-3.341393935433201,-1.4934079378881033,-0.08245084806570563,-2.670726929184246
dyad_002,20260505_190850_order1,1,baseline,27,1.5300309586946974,-7.412437553863601,0.47608079230542744,-1.3495522938389113,2.8415115949129377
dyad_002,20260505_190850_order1,1,baseline,28,4.100165803836721,-2.6381332250474143,-3.1413483802423796,-0.568822285662052,1.4484991250525123
dyad_002,20260505_190850_order1,1,baseline,29,2.3960516885093215,2.460502252842557,-1.1561540334876734,-5.1892035999575645,-2.680188170302019
dyad_002,20260505_190850_order1,1,baseline,30,2.0635821220490804,-4.55382146657709,-0.501387834933069,-3.9399983457183545,3.8992473382174753
dyad_002,20260505_190850_order1,1,baseline,31,0.9033915013988072,-8.326567588529322,-0.6161953053768983,-0.22170004176596578,4.700482294131733
dyad_002,20260505_190850_order1,1,baseline,32,0.44655216924960617,-0.21858828126860255,-0.5420515832244467,-0.5841612276944982,0.7441067979654876
dyad_002,20260505_190850_order1,1,baseline,33,-1.9014324568690515,-3.102864656117369,-1.931812100156147,-3.42148628693399,1.6090064253317924
dyad_002,20260505_190850_order1,1,baseline,34,2.309648109081762,-0.0948044203463935,-2.791576134085544,-6.489045099967472,0.29618507651784853
dyad_002,20260505_190850_order1,1,baseline,35,-0.9774225326856449,-0.6732870117151049,0.31928566455542307,-5.136196348802695,0.37580219080485716
dyad_002,20260505_190850_order1,1,baseline,36,-0.2662287165125371,-2.9799628000795404,-0.540320388254267,-3.854825002031532,-2.6240719001830612
dyad_002,20260505_190850_order1,1,baseline,37,-5.129353621108167,-4.316574618562352,-2.803266458780548,-2.3794172153246835,-1.4323901699877506
dyad_002,20260505_190850_order1,1,baseline,38,3.870353586337275,-6.185264935944973,-2.907587925567898,-2.315559657292089,1.039126146071822
dyad_002,20260505_190850_order1,1,baseline,39,1.6437296480798036,-7.556061949206065,-0.8955671195192184,-1.9899918602730762,4.037369407227736
dyad_002,20260505_190850_order1,1,baseline,40,-2.7269688092403186,-7.525005679753793,-2.943135344298307,-0.7630629402204743,3.279699345043112
dyad_002,20260505_190850_order1,1,baseline,41,-5.014101822476182,-4.42519358121032,0.07065046582517728,-4.569221465606057,4.042896887275841
dyad_002,20260505_191548_order2,2,competitive,0,-0.2722560548361876,-1.3554793131498921,-1.3005828332434162,-3.2728591448817346,1.0554264364635708
dyad_002,20260505_191548_order2,2,competitive,1,2.4208396017842597,-0.7647172903138387,-2.51565022929266,-4.145546275205797,0.19997715076691236
dyad_002,20260505_191548_order2,2,competitive,2,7.039877189402219,-11.480707815205362,-5.8936605762668846,3.6333332887472314,1.2102367064507662
dyad_002,20260505_191548_order2,2,competitive,3,2.3890713376413597,-7.786332978783749,-5.77090831263276,-0.15649244232705117,2.872770243070865
dyad_002,20260505_191548_order2,2,competitive,4,4.300890936588671,-5.144968790207985,-1.7869495026911655,-0.46547715443919946,-0.6770317872671463
dyad_002,20260505_191548_order2,2,competitive,5,4.740105741481073,-5.413499711392652,-1.953952530698312,0.4431782874912105,0.35126682453957875
dyad_002,20260505_191548_order2,2,competitive,6,-1.1418349252797992,-5.5190166017539175,-1.577205477405017,-3.0694050642948554,2.0962732348847455
dyad_002,20260505_191548_order2,2,competitive,7,1.3742746598223212,-4.848657801726973,-2.0325597448215653,-0.8389472788987263,2.4847700249100697
dyad_002,20260505_191548_order2,2,competitive,8,-1.2581237829791103,-2.621096658627813,-1.6988308718254095,-5.01445639368316,0.347917844325607
