pair_id,session_id,order,condition_label,window_size_s,window_index,start_time_s,end_time_s,behavior_token,cluster_id
dyad_003,20260507_134304_order1,1,baseline,5.0,20,1778150684.5679114,1778150689.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,21,1778150689.5679114,1778150694.5279114,BT00,0
dyad_003,20260507_134304_order1,1,baseline,5.0,22,1778150694.5679114,1778150699.5279114,BT00,0
dyad_003,20260507_134304_order1,1,baseline,5.0,23,1778150699.5679114,1778150704.5279114,BT00,0
dyad_003,20260507_134304_order1,1,baseline,5.0,24,1778150704.5679114,1778150709.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,25,1778150709.5679114,1778150714.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,26,1778150714.5679114,1778150719.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,27,1778150719.5679114,1778150724.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,28,1778150724.5679114,1778150729.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,29,1778150729.5679114,1778150734.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,30,1778150734.5679114,1778150739.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,31,1778150739.5679114,1778150744.5279114,BT00,0
dyad_003,20260507_134304_order1,1,baseline,5.0,32,1778150744.5679114,1778150749.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,33,1778150749.5679114,1778150754.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,34,1778150754.5679114,1778150759.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,35,1778150759.5679114,1778150764.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,36,1778150764.5679114,1778150769.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,37,1778150769.5679114,1778150774.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,38,1778150774.5679114,1778150779.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,39,1778150779.5679114,1778150784.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,40,1778150784.5679114,1778150789.5279114,BT00,0
dyad_003,20260507_134304_order1,1,baseline,5.0,41,1778150789.5679114,1778150794.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,42,1778150794.5679114,1778150799.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,43,1778150799.5679114,1778150804.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,44,1778150804.5679114,1778150809.5279114,BT00,0
dyad_003,20260507_134304_order1,1,baseline,5.0,45,1778150809.5679114,1778150814.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,46,1778150814.5679114,1778150819.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,47,1778150819.5679114,1778150824.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,48,1778150824.5679114,1778150829.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,49,1778150829.5679114,1778150834.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,50,1778150834.5679114,1778150839.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,51,1778150839.5679114,1778150844.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,52,1778150844.5679114,1778150849.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,53,1778150849.5679114,1778150854.5279114,BT00,0
dyad_003,20260507_134304_order1,1,baseline,5.0,54,1778150854.5679114,1778150859.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,55,1778150859.5679114,1778150864.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,56,1778150864.5679114,1778150869.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,57,1778150869.5679114,1778150874.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,58,1778150874.5679114,1778150879.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,59,1778150879.5679114,1778150884.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,60,1778150884.5679114,1778150889.5279114,BT00,0
dyad_003,20260507_134304_order1,1,baseline,5.0,61,1778150889.5679114,1778150894.5279114,BT00,0
dyad_003,20260507_134304_order1,1,baseline,5.0,62,1778150894.5679114,1778150899.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,63,1778150899.5679114,1778150904.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,64,1778150904.5679114,1778150909.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,65,1778150909.5679114,1778150914.5279114,BT01,1
dyad_003,20260507_134304_order1,1,baseline,5.0,66,1778150914.5679114,1778150919.5279114,BT01,1
dyad_003,20260507_135022_order2,2,competitive,5.0,0,1778151022.105966,1778151027.0643091,BT00,0
dyad_003,20260507_135022_order2,2,competitive,5.0,1,1778151027.1059759,1778151032.064319,BT00,0
dyad_003,20260507_135022_order2,2,competitive,5.0,2,1778151032.1059856,1778151037.0643287,BT01,1
dyad_003,20260507_135022_order2,2,competitive,5.0,3,1778151037.1059954,1778151042.0643384,BT01,1
dyad_003,20260507_135022_order2,2,competitive,5.0,4,1778151042.1060052,1778151047.0643482,BT01,1
dyad_003,20260507_135022_order2,2,competitive,5.0,5,1778151047.106015,1778151052.064358,BT01,1
dyad_003,20260507_135022_order2,2,competitive,5.0,6,1778151052.1060247,1778151057.0643678,BT01,1
dyad_003,20260507_135022_order2,2,competitive,5.0,7,1778151057.1060345,1778151062.0643775,BT01,1
dyad_003,20260507_135022_order2,2,competitive,5.0,8,1778151062.1060443,1778151067.0643873,BT01,1
dyad_003,20260507_135022_order2,2,competitive,5.0,9,1778151067.106054,1778151072.0643969,BT01,1
dyad_003,20260507_135022_order2,2,competitive,5.0,10,1778151072.1060636,1778151077.0644066,BT01,1
dyad_003,20260507_135022_order2,2,competitive,5.0,11,1778151077.1060734,1778151082.0644164,BT01,1
dyad_003,20260507_135022_order2,2,competitive,5.0,12,1778151082.1060832,1778151087.0644262,BT00,0
dyad_003,20260507_135022_order2,2,competitive,5.0,13,1778151087.106093,1778151092.064436,BT00,0
dyad_003,20260507_135022_order2,2,competitive,5.0,14,1778151092.1061027,1778151097.0644457,BT01,1
dyad_003,20260507_135244_order3,3,competitive,5.0,0,1778151164.3903446,1778151169.3503447,BT00,0
dyad_003,20260507_135244_order3,3,competitive,5.0,1,1778151169.3903446,1778151174.3503447,BT01,1
dyad_003,20260507_135244_order3,3,competitive,5.0,2,1778151174.3903446,1778151179.3503447,BT01,1
dyad_003,20260507_135244_order3,3,competitive,5.0,3,1778151179.3903446,1778151184.3503447,BT01,1
dyad_003,20260507_135244_order3,3,competitive,5.0,4,1778151184.3903446,1778151189.3503447,BT00,0
dyad_003,20260507_135244_order3,3,competitive,5.0,5,1778151189.3903446,1778151194.3503447,BT00,0
dyad_003,20260507_135244_order3,3,competitive,5.0,6,1778151194.3903446,1778151199.3503447,BT00,0
dyad_003,20260507_135359_order4,4,competitive,5.0,0,1778151239.6883676,1778151244.6483676,BT00,0
dyad_003,20260507_135359_order4,4,competitive,5.0,1,1778151244.6883676,1778151249.6483676,BT00,0
dyad_003,20260507_135359_order4,4,competitive,5.0,2,1778151249.6883676,1778151254.6483676,BT00,0
dyad_003,20260507_135359_order4,4,competitive,5.0,3,1778151254.6883676,1778151259.6483676,BT01,1
dyad_003,20260507_135359_order4,4,competitive,5.0,4,1778151259.6883676,1778151264.6483676,BT01,1
dyad_003,20260507_135359_order4,4,competitive,5.0,5,1778151264.6883676,1778151269.6483676,BT01,1
dyad_003,20260507_135359_order4,4,competitive,5.0,6,1778151269.6883676,1778151274.6483676,BT01,1
dyad_003,20260507_135359_order4,4,competitive,5.0,7,1778151274.6883676,1778151279.6483676,BT01,1
dyad_003,20260507_135359_order4,4,competitive,5.0,8,1778151279.6883676,1778151284.6483676,BT01,1
dyad_003,20260507_135359_order4,4,competitive,5.0,9,1778151284.6883676,1778151289.6483676,BT00,0
dyad_003,20260507_135359_order4,4,competitive,5.0,10,1778151289.6883676,1778151294.6483676,BT01,1
dyad_003,20260507_135359_order4,4,competitive,5.0,11,1778151294.6883676,1778151299.6483676,BT00,0
dyad_003,20260507_135359_order4,4,competitive,5.0,12,1778151299.6883676,1778151304.6483676,BT01,1
dyad_003,20260507_135359_order4,4,competitive,5.0,13,1778151304.6883676,1778151309.6483676,BT01,1
dyad_003,20260507_135359_order4,4,competitive,5.0,14,1778151309.6883676,1778151314.6483676,BT00,0
dyad_003,20260507_135359_order4,4,competitive,5.0,15,1778151314.6883676,1778151319.6483676,BT00,0
dyad_003,20260507_135359_order4,4,competitive,5.0,16,1778151319.6883676,1778151324.6483676,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,0,1778152322.7116032,1778152327.668126,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,1,1778152327.7116046,1778152332.6681275,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,2,1778152332.7116058,1778152337.6681287,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,3,1778152337.711607,1778152342.66813,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,4,1778152342.7116082,1778152347.668131,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,5,1778152347.7116094,1778152352.6681323,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,6,1778152352.7116106,1778152357.6681335,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,7,1778152357.7116117,1778152362.6681347,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,8,1778152362.711613,1778152367.668136,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,9,1778152367.7116144,1778152372.6681373,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,10,1778152372.7116156,1778152377.6681385,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,11,1778152377.7116168,1778152382.6681397,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,12,1778152382.711618,1778152387.668141,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,13,1778152387.7116191,1778152392.668142,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,14,1778152392.7116203,1778152397.6681433,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,15,1778152397.7116215,1778152402.6681445,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,16,1778152402.7116227,1778152407.6681457,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,17,1778152407.711624,1778152412.668147,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,18,1778152412.7116253,1778152417.6681483,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,19,1778152417.7116265,1778152422.6681495,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,20,1778152422.7116277,1778152427.6681507,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,21,1778152427.711629,1778152432.6681519,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,22,1778152432.71163,1778152437.668153,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,23,1778152437.7116313,1778152442.6681542,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,24,1778152442.7116325,1778152447.6681554,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,25,1778152447.7116337,1778152452.6681566,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,26,1778152452.711635,1778152457.668158,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,27,1778152457.7116363,1778152462.6681592,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,28,1778152462.7116375,1778152467.6681604,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,29,1778152467.7116387,1778152472.6681616,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,30,1778152472.71164,1778152477.6681628,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,31,1778152477.711641,1778152482.668164,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,32,1778152482.7116423,1778152487.6681652,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,33,1778152487.7116435,1778152492.6681664,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,34,1778152492.711645,1778152497.6681678,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,35,1778152497.711646,1778152502.668169,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,36,1778152502.7116473,1778152507.6681702,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,37,1778152507.7116485,1778152512.6681714,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,38,1778152512.7116497,1778152517.6681726,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,39,1778152517.7116508,1778152522.6681738,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,40,1778152522.711652,1778152527.668175,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,41,1778152527.7116532,1778152532.6681762,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,42,1778152532.7116544,1778152537.6681776,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,43,1778152537.7116559,1778152542.6681788,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,44,1778152542.711657,1778152547.66818,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,45,1778152547.7116582,1778152552.6681812,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,46,1778152552.7116594,1778152557.6681824,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,47,1778152557.7116606,1778152562.6681836,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,48,1778152562.7116618,1778152567.6681848,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,49,1778152567.711663,1778152572.668186,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,50,1778152572.7116642,1778152577.6681871,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,51,1778152577.7116656,1778152582.6681886,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,52,1778152582.7116668,1778152587.6681898,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,53,1778152587.711668,1778152592.668191,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,54,1778152592.7116692,1778152597.6681921,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,55,1778152597.7116704,1778152602.6681933,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,56,1778152602.7116716,1778152607.6681945,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,57,1778152607.7116728,1778152612.6681957,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,58,1778152612.711674,1778152617.668197,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,59,1778152617.7116754,1778152622.6681983,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,60,1778152622.7116766,1778152627.6681995,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,61,1778152627.7116778,1778152632.6682007,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,62,1778152632.711679,1778152637.668202,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,63,1778152637.7116802,1778152642.668203,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,64,1778152642.7116814,1778152647.6682043,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,65,1778152647.7116826,1778152652.6682055,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,66,1778152652.7116838,1778152657.6682067,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,67,1778152657.711685,1778152662.6682081,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,68,1778152662.7116864,1778152667.6682093,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,69,1778152667.7116876,1778152672.6682105,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,70,1778152672.7116888,1778152677.6682117,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,71,1778152677.71169,1778152682.668213,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,72,1778152682.7116911,1778152687.668214,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,73,1778152687.7116923,1778152692.6682153,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,74,1778152692.7116935,1778152697.6682165,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,75,1778152697.7116947,1778152702.6682177,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,76,1778152702.7116961,1778152707.668219,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,77,1778152707.7116973,1778152712.6682203,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,78,1778152712.7116985,1778152717.6682215,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,79,1778152717.7116997,1778152722.6682227,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,80,1778152722.711701,1778152727.6682239,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,81,1778152727.711702,1778152732.668225,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,82,1778152732.7117033,1778152737.6682262,BT01,1
dyad_004,20260507_141202_order1,1,baseline,5.0,83,1778152737.7117045,1778152742.6682274,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,84,1778152742.711706,1778152747.6682289,BT00,0
dyad_004,20260507_141202_order1,1,baseline,5.0,85,1778152747.711707,1778152752.66823,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,0,1778152955.1753576,1778152960.1318805,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,1,1778152960.1753588,1778152965.131882,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,2,1778152965.1753602,1778152970.1318831,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,3,1778152970.1753614,1778152975.1318843,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,4,1778152975.1753626,1778152980.1318855,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,5,1778152980.1753638,1778152985.1318867,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,6,1778152985.175365,1778152990.131888,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,7,1778152990.1753662,1778152995.131889,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,8,1778152995.1753674,1778153000.1318903,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,9,1778153000.1753685,1778153005.1318915,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,10,1778153005.17537,1778153010.131893,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,11,1778153010.1753712,1778153015.131894,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,12,1778153015.1753724,1778153020.1318953,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,13,1778153020.1753736,1778153025.1318965,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,14,1778153025.1753747,1778153030.1318977,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,15,1778153030.175376,1778153035.1318989,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,16,1778153035.1753771,1778153040.1319,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,17,1778153040.1753783,1778153045.1319013,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,18,1778153045.1753798,1778153050.1319027,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,19,1778153050.175381,1778153055.131904,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,20,1778153055.1753821,1778153060.131905,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,21,1778153060.1753833,1778153065.1319063,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,22,1778153065.1753845,1778153070.1319075,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,23,1778153070.1753857,1778153075.1319087,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,24,1778153075.175387,1778153080.1319098,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,25,1778153080.175388,1778153085.131911,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,26,1778153085.1753893,1778153090.1319125,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,27,1778153090.1753907,1778153095.1319137,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,28,1778153095.175392,1778153100.1319149,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,29,1778153100.175393,1778153105.131916,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,30,1778153105.1753943,1778153110.1319172,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,31,1778153110.1753955,1778153115.1319184,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,32,1778153115.1753967,1778153120.1319196,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,33,1778153120.1753979,1778153125.1319208,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,34,1778153125.175399,1778153130.131922,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,35,1778153130.1754005,1778153135.1319234,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,36,1778153135.1754017,1778153140.1319246,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,37,1778153140.1754029,1778153145.1319258,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,38,1778153145.175404,1778153150.131927,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,39,1778153150.1754053,1778153155.1319282,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,40,1778153155.1754065,1778153160.1319294,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,41,1778153160.1754076,1778153165.1319306,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,42,1778153165.1754088,1778153170.1319318,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,43,1778153170.1754103,1778153175.1319332,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,44,1778153175.1754115,1778153180.1319344,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,45,1778153180.1754127,1778153185.1319356,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,46,1778153185.1754138,1778153190.1319368,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,47,1778153190.175415,1778153195.131938,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,48,1778153195.1754162,1778153200.1319392,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,49,1778153200.1754174,1778153205.1319404,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,50,1778153205.1754186,1778153210.1319416,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,51,1778153210.1754198,1778153215.131943,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,52,1778153215.1754212,1778153220.1319442,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,53,1778153220.1754224,1778153225.1319454,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,54,1778153225.1754236,1778153230.1319466,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,55,1778153230.1754248,1778153235.1319478,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,56,1778153235.175426,1778153240.131949,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,57,1778153240.1754272,1778153245.1319501,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,58,1778153245.1754284,1778153250.1319513,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,59,1778153250.1754296,1778153255.1319525,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,60,1778153255.175431,1778153260.131954,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,61,1778153260.1754322,1778153265.1319551,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,62,1778153265.1754334,1778153270.1319563,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,63,1778153270.1754346,1778153275.1319575,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,64,1778153275.1754358,1778153280.1319587,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,65,1778153280.175437,1778153285.13196,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,66,1778153285.1754382,1778153290.131961,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,67,1778153290.1754394,1778153295.1319623,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,68,1778153295.1754408,1778153300.1319637,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,69,1778153300.175442,1778153305.131965,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,70,1778153305.1754432,1778153310.131966,BT00,0
dyad_004,20260507_142235_order2,2,competitive,5.0,71,1778153310.1754444,1778153315.1319673,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,72,1778153315.1754456,1778153320.1319685,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,73,1778153320.1754467,1778153325.1319697,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,74,1778153325.175448,1778153330.131971,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,75,1778153330.1754491,1778153335.131972,BT01,1
dyad_004,20260507_142235_order2,2,competitive,5.0,76,1778153335.1754503,1778153340.1319735,BT01,1
dyad_004,20260507_143033_order3,3,competitive,5.0,0,1778153433.2851448,1778153438.2416677,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,1,1778153438.285146,1778153443.241669,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,2,1778153443.2851472,1778153448.2416701,BT01,1
dyad_004,20260507_143033_order3,3,competitive,5.0,3,1778153448.2851484,1778153453.2416713,BT01,1
dyad_004,20260507_143033_order3,3,competitive,5.0,4,1778153453.2851496,1778153458.2416725,BT01,1
dyad_004,20260507_143033_order3,3,competitive,5.0,5,1778153458.2851508,1778153463.241674,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,6,1778153463.2851522,1778153468.2416751,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,7,1778153468.2851534,1778153473.2416763,BT01,1
dyad_004,20260507_143033_order3,3,competitive,5.0,8,1778153473.2851546,1778153478.2416775,BT01,1
dyad_004,20260507_143033_order3,3,competitive,5.0,9,1778153478.2851558,1778153483.2416787,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,10,1778153483.285157,1778153488.24168,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,11,1778153488.2851582,1778153493.241681,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,12,1778153493.2851593,1778153498.2416823,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,13,1778153498.2851605,1778153503.2416835,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,14,1778153503.285162,1778153508.241685,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,15,1778153508.2851632,1778153513.241686,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,16,1778153513.2851644,1778153518.2416873,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,17,1778153518.2851655,1778153523.2416885,BT01,1
dyad_004,20260507_143033_order3,3,competitive,5.0,18,1778153523.2851667,1778153528.2416897,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,19,1778153528.285168,1778153533.2416909,BT00,0
dyad_004,20260507_143033_order3,3,competitive,5.0,20,1778153533.2851691,1778153538.241692,BT00,0
