session_label,dyad_id,order,actor_slot,responder_slot,actor_start_window,actor_end_window,actor_word,actor_duration_windows,immediate_other_word,immediate_other_is_wait,immediate_lag_windows,found_active_response,active_response_word,active_response_lag_windows,active_response_duration_windows,actor_event_mean_motion_energy_mean,actor_event_mean_motion_energy_max,actor_event_mean_motion_active_ratio,actor_event_mean_motion_burst_count,actor_event_mean_left_wrist_speed_mean,actor_event_mean_right_wrist_speed_mean,actor_event_mean_dominant_hand_speed_mean,actor_event_mean_left_hand_to_other_head_mean,actor_event_mean_right_hand_to_other_head_mean,actor_event_mean_closest_hand_to_other_head_mean,actor_event_mean_closest_hand_to_other_head_min,actor_event_mean_left_hand_reach_delta,actor_event_mean_right_hand_reach_delta,actor_event_mean_closest_hand_reach_delta,actor_event_mean_partner_gaze_ratio,actor_event_mean_task_gaze_ratio,actor_event_mean_gaze_switch_rate,actor_event_mean_root_distance_mean,actor_event_mean_partner_active_ratio,prev1_actor_word_global,prev1_immediate_other_word_global,prev1_response_word_global,prev2_actor_word_global,prev2_immediate_other_word_global,prev2_response_word_global,prev3_actor_word_global,prev3_immediate_other_word_global,prev3_response_word_global
20260507_154803_order2,dyad_006,2,person_B,person_A,569,569,IW06,1,IW06,False,1,True,IW06,1.0,2.0,0.31588662854332555,0.5839622063377944,0.782608695652174,2.0,0.80380413955132,0.7660408309199422,1.0683335079192318,0.8921899944039279,0.7332260652091038,0.7290675942246282,0.6120307879414999,0.21339184551223211,0.14427633820637942,0.14427633820637942,0.17391304347826086,0.8260869565217391,2.0909085804333634,0.9863712352169586,0.043478260869565216,IW06,IW06,IW06,IW02,IW06,IW06,IW05,IW02,IW02
20260507_154803_order2,dyad_006,2,person_A,person_B,570,571,IW06,2,IW08,False,2,True,IW08,2.0,1.0,0.10608687707724143,0.25870030516321174,0.021739130434782608,0.5,0.0590873474995867,0.051929574097115266,0.07088569694737315,0.9851108529672981,1.0727404320893652,1.0024858451336658,0.9579437467517039,0.062320679545726454,0.10023679375716382,0.062320679545726454,0.5434782608695652,0.5,1.5681814353250225,1.0141801445675425,0.9130434782608696,IW06,IW06,IW06,IW06,IW06,IW06,IW02,IW06,IW06
20260507_154803_order2,dyad_006,2,person_B,person_A,570,571,IW02,2,IW01,True,2,True,IW07,3.0,1.0,0.34963090606193814,0.5648966209698736,0.9130434782608696,1.5,1.58410580672105,0.7224236454499275,1.7173785422754382,0.9297841149994408,0.9199728979343523,0.857847950227117,0.7214487371286686,0.11330054807418882,0.19791188249553748,0.15740983718452645,0.6304347826086957,0.8260869565217391,0.5227271451083408,1.0141801445675425,0.021739130434782608,IW06,IW08,IW08,IW06,IW06,IW06,IW06,IW06,IW06
20260507_154803_order2,dyad_006,2,person_B,person_A,572,572,IW08,1,IW07,False,1,True,IW07,1.0,1.0,0.20677679428985343,0.5458310356019528,0.43478260869565216,3.0,0.9383678918012465,0.40647613466983973,0.9887777467801405,0.835986599951986,0.9683443374160913,0.8301027973793873,0.7085816204377743,-0.3521261521359099,-0.04462894646551274,-0.25539227620684757,0.13043478260869565,0.43478260869565216,2.0909085804333634,1.0128319364121914,0.13043478260869565,IW02,IW01,IW07,IW06,IW08,IW08,IW06,IW06,IW06
20260507_154803_order2,dyad_006,2,person_A,person_B,573,573,IW07,1,IW01,True,1,True,IW10,2.0,2.0,0.232826977930068,0.8931827866141955,0.30434782608695654,2.0,0.11884195718695618,0.043769847577141745,0.1112157121032749,1.0248659664807227,1.101260875908958,1.0356759491190248,0.9991870763125632,0.004790058745015591,-0.07047957527670401,0.004790058745015591,0.8695652173913043,1.0,0.0,1.00842495421681,0.08695652173913043,IW08,IW07,IW07,IW02,IW01,IW07,IW06,IW08,IW08
20260507_154803_order2,dyad_006,2,person_B,person_A,573,573,IW07,1,IW01,True,1,True,IW08,3.0,1.0,0.10184972189361079,0.19683586432270211,0.08695652173913043,1.0,0.5397181421106062,0.16044211216630339,0.5747382141133213,0.8014466900913859,0.9795361837118243,0.8014466900913859,0.704767260201573,-0.05403716031694683,-0.044580553912187515,-0.05403716031694683,0.4782608695652174,0.782608695652174,1.0454542902166817,1.00842495421681,0.30434782608695654,IW07,IW01,IW10,IW08,IW07,IW07,IW02,IW01,IW07
20260507_154803_order2,dyad_006,2,person_B,person_A,575,576,IW10,2,IW08,False,1,True,IW08,1.0,1.0,0.1395968482732502,0.2958162144284745,0.2391304347826087,3.0,0.8185262402634038,0.40237717802932244,0.9129247373760194,0.7153318064301584,0.869066179290529,0.7122941176362145,0.5748146903011031,-0.15328217741361602,-0.19593039696897863,-0.15328217741361602,0.06521739130434782,1.0,0.0,0.9376235281490717,0.7173913043478262,IW07,IW01,IW08,IW07,IW01,IW10,IW08,IW07,IW07
20260507_154803_order2,dyad_006,2,person_A,person_B,576,576,IW08,1,IW02,False,1,True,IW02,1.0,2.0,0.6168296717787806,1.8087673080363018,0.9565217391304348,1.0,0.6340560501481983,0.8529624854026921,0.9520011374591,0.7039994491057692,1.1127219337149454,0.772773045271264,0.48447528296867176,-0.574036406814679,,-0.574036406814679,1.0,0.5652173913043478,0.0,0.900647465975222,0.391304347826087,IW10,IW08,IW08,IW07,IW01,IW08,IW07,IW01,IW10
20260507_154803_order2,dyad_006,2,person_B,person_A,577,578,IW02,2,IW11,True,1,True,IW05,7.0,1.0,0.20035730954567427,0.34583775524419536,0.6521739130434783,3.0,0.9898549961340645,0.500483324049634,1.1973999635162105,0.5915125689086602,0.8256697175482268,0.5884748801147164,0.4178044549979508,0.0822326435622808,0.1904961269387892,0.0822326435622808,0.0,1.0,0.0,0.8506129822657824,0.6521739130434783,IW08,IW02,IW02,IW10,IW08,IW08,IW07,IW01,IW08
20260507_154803_order2,dyad_006,2,person_B,person_A,579,579,IW05,1,IW01,True,1,True,IW05,5.0,1.0,0.12034365455441758,0.25710815000854526,0.2608695652173913,3.0,0.6319295329255773,0.03028173027890968,0.6319481898116065,0.8256126342850476,0.9603506630641299,0.8256126342850476,0.5313203999078792,0.29687140465268,0.03900212082575216,0.29687140465268,0.0,1.0,0.0,0.9449787401297851,0.5652173913043478,IW02,IW11,IW05,IW08,IW02,IW02,IW10,IW08,IW08
20260507_154803_order2,dyad_006,2,person_B,person_A,580,581,IW02,2,IW11,True,1,True,IW05,4.0,1.0,0.06585802263397786,0.22068286306184012,0.06521739130434782,1.5,0.3151729503009002,0.015801120893651315,0.3165078878667892,0.8533116662254734,1.1116147323481798,0.8533116662254734,0.7901765706085226,0.038821072296357784,0.21037372912847996,0.038821072296357784,0.17391304347826086,1.0,0.0,1.0336255778542003,0.34782608695652173,IW05,IW01,IW05,IW02,IW11,IW05,IW08,IW02,IW02
20260507_154803_order2,dyad_006,2,person_B,person_A,582,582,IW10,1,IW05,False,2,True,IW05,2.0,1.0,0.03182820273717872,0.0914996222811808,0.0,0.0,0.023415244575915838,0.018164117764099662,0.027082963639013403,0.8536717676946745,1.176289405908634,0.8536717676946745,0.7624101590993142,-0.11501931631438023,-0.12285431142024295,-0.11501931631438023,0.5217391304347826,0.9130434782608695,1.0454542902166817,1.0362773170532749,0.21739130434782608,IW02,IW11,IW05,IW05,IW01,IW05,IW02,IW11,IW05
20260507_154803_order2,dyad_006,2,person_B,person_A,583,583,IW07,1,IW05,False,1,True,IW05,1.0,1.0,0.03994639896282651,0.0914996222811808,0.0,0.0,0.02382158496053341,0.01794587425144412,0.026909733982770596,0.7877438163282319,1.1047665976627747,0.7877438163282319,0.6866688342327902,-0.03240900048120865,-0.042470402535582874,-0.03240900048120865,0.17391304347826086,0.391304347826087,1.0454542902166817,1.0145497569781248,0.7391304347826086,IW10,IW05,IW05,IW02,IW11,IW05,IW05,IW01,IW05
20260507_154803_order2,dyad_006,2,person_A,person_B,584,584,IW05,1,IW01,True,1,True,IW07,3.0,1.0,0.4288766092951001,0.9867802840683894,0.6086956521739131,1.0,0.5915281755159743,0.06321382081284065,0.5959129564889788,1.0570726456824489,1.1370270915107499,1.0564186275349838,0.8103086965677332,0.3016579306515157,,0.3016579306515157,0.0,0.043478260869565216,1.0454542902166817,1.0587118248190452,0.0,IW07,IW05,IW05,IW10,IW05,IW05,IW02,IW11,IW05
20260507_154803_order2,dyad_006,2,person_B,person_A,584,584,IW06,1,IW01,True,1,False,,,,0.025709215603225855,0.07683639417522824,0.0,0.0,0.014871963168458735,0.016394635178098468,0.019430412880249544,0.780398136609957,1.09329236394375,0.780398136609957,0.6866688342327902,0.09323933548916352,0.09194485907145378,0.09323933548916352,0.0,0.0,0.0,1.0587118248190452,0.6086956521739131,IW05,IW01,IW07,IW07,IW05,IW05,IW10,IW05,IW05
20260507_155406_order3,dyad_006,3,person_A,person_B,1,1,IW07,1,IW10,False,2,True,IW10,2.0,2.0,0.6667635897841935,0.8600805311153182,0.6666666666666666,3.0,0.1326088387828734,1.1289592608249353,1.001550535981028,0.8052289228020127,0.8426363766060431,0.7900959152713283,0.7373470098434972,0.02524692609706769,-0.06531969849500685,-0.013342292259340915,0.75,0.0,4.17390489132027,0.9442435026155622,0.0,START,START,START,START,START,START,START,START,START
20260507_155406_order3,dyad_006,3,person_B,person_A,3,4,IW10,2,IW10,False,1,True,IW10,1.0,1.0,0.1630476459595737,0.3111042337034764,0.125,2.0,0.1126354855177913,0.06386585241124162,0.13019529475043448,0.5234315902531557,0.5670041554593046,0.5234315902531557,0.4747072948394452,-0.08917421874379064,-0.16171095692319104,-0.08917421874379064,0.041666666666666664,0.7291666666666667,1.5652143342451015,0.6436935870612537,0.6875,IW07,IW10,IW10,START,START,START,START,START,START
20260507_155406_order3,dyad_006,3,person_A,person_B,4,4,IW10,1,IW01,True,1,True,IW06,2.0,2.0,0.4249385589400971,0.861067377371839,0.5416666666666666,2.0,0.11351271322051022,0.19636753815985825,0.19799191408193376,0.7913406462581123,0.7212936200292915,0.7346309559549483,0.5978868530334395,0.008528950680714575,-0.1542334222991607,-0.1542334222991607,0.20833333333333334,0.5,4.17390489132027,0.6213531568186571,0.16666666666666666,IW10,IW10,IW10,IW07,IW10,IW10,START,START,START
20260507_155406_order3,dyad_006,3,person_A,person_B,5,5,IW00,1,IW06,False,1,True,IW06,1.0,2.0,0.19006759689125516,0.3994077450576788,0.125,1.0,0.07128675628948512,0.17220077867110994,0.17404569666152314,0.7653942244714237,0.6016178765439715,0.6349849091850407,0.5389438638328455,-0.08733186002721072,-0.23527243438437906,-0.23527243438437906,0.041666666666666664,0.5833333333333334,6.260857336980405,0.7184368698867624,0.08333333333333333,IW10,IW01,IW06,IW10,IW10,IW10,IW07,IW10,IW10
20260507_155406_order3,dyad_006,3,person_A,person_B,6,6,IW07,1,IW01,True,2,True,IW10,3.0,2.0,0.1952005994780653,0.43120095411490045,0.20833333333333334,1.0,0.026876980964282832,0.239940606352001,0.239940606352001,0.7132675137626929,0.547488673552534,0.547488673552534,0.48519522031540036,-0.07605124722321344,-0.048449961043256384,-0.048449961043256384,0.041666666666666664,0.25,3.1304286684902025,0.6979336234616906,0.08333333333333333,IW00,IW06,IW06,IW10,IW01,IW06,IW10,IW10,IW10
20260507_155406_order3,dyad_006,3,person_B,person_A,6,7,IW06,2,IW02,False,1,True,IW02,1.0,1.0,0.17445557285002128,0.30332435121182827,0.14583333333333334,2.0,0.4021938887902279,0.028509704313250464,0.4054906717049758,0.5542999839619296,0.594617129459735,0.5524955702534013,0.4156270858668594,0.12251730980549697,0.14153836504352912,0.13182746300893305,0.0,0.5833333333333334,1.0434762228300676,0.6541143218705054,0.20833333333333334,IW07,IW01,IW10,IW00,IW06,IW06,IW10,IW01,IW06
20260507_155406_order3,dyad_006,3,person_A,person_B,7,7,IW02,1,IW01,True,1,True,IW10,2.0,2.0,0.16665476193500697,0.43120095411490045,0.20833333333333334,1.0,0.02163478543413208,0.40141177587094595,0.40141177587094595,0.7246600904429396,0.6245797490631507,0.6213869836281126,0.48519522031540036,0.011354883706020336,0.19153862899399665,0.1800047770885349,0.0,0.0,0.0,0.6102950202793204,0.20833333333333334,IW06,IW02,IW02,IW07,IW01,IW10,IW00,IW06,IW06
20260507_155406_order3,dyad_006,3,person_A,person_B,9,9,IW00,1,IW01,True,2,True,IW02,3.0,2.0,0.24335501804786275,1.0289426207705434,0.20833333333333334,2.0,0.04007254544536765,0.5882502727293112,0.5882502727293112,0.70026719347437,0.6375060451043432,0.6310575036534386,0.5040193142987967,-0.022125967973337546,-0.2072314499744029,-0.1928584773626526,0.0,0.2916666666666667,1.0434762228300676,0.6506572055092515,0.08333333333333333,IW02,IW01,IW10,IW06,IW02,IW02,IW07,IW01,IW10
20260507_155406_order3,dyad_006,3,person_B,person_A,9,10,IW10,2,IW11,True,1,True,IW07,3.0,1.0,0.1963492742693786,0.36555751814199167,0.16666666666666666,2.5,0.3466223089984174,0.07732690276496218,0.35266077072217583,0.6221203267297241,0.575450776115489,0.5680470250095668,0.5124396274762384,-0.033011691326754355,-0.14523815247352745,-0.12668949535786977,0.0,0.25,1.5652143342451015,0.6722853238819193,0.20833333333333334,IW00,IW01,IW02,IW02,IW01,IW10,IW06,IW02,IW02
20260507_155406_order3,dyad_006,3,person_A,person_B,12,12,IW07,1,IW05,False,2,True,IW05,2.0,1.0,0.2044267235021476,0.6442509162383592,0.16666666666666666,1.0,0.06586153301892844,0.10275646784025198,0.11978494665748496,0.7364217097278148,0.5630394223325562,0.5630394223325562,0.5128902178288587,-0.10725536629740162,-0.0441211072990495,-0.0441211072990495,0.20833333333333334,0.3333333333333333,1.0434762228300676,0.7340907657968625,0.5416666666666666,IW10,IW11,IW07,IW00,IW01,IW02,IW02,IW01,IW10
20260507_155406_order3,dyad_006,3,person_B,person_A,12,13,IW02,2,IW11,True,1,True,IW09,2.0,1.0,0.3927445595261957,0.8105858596714258,0.7291666666666666,2.0,1.026956653276864,0.1618371148324435,1.026956653276864,0.6697615983251841,0.599403655329062,0.5920057550380438,0.5065950197867464,0.26368789182159236,0.2389441173047283,0.21925645701961333,0.14583333333333334,0.6875,1.5652143342451015,0.7563800081227152,0.41666666666666663,IW07,IW05,IW05,IW10,IW11,IW07,IW00,IW01,IW02
20260507_155406_order3,dyad_006,3,person_A,person_B,14,14,IW09,1,IW08,False,1,True,IW08,1.0,2.0,0.5104077478540042,0.9305749646733369,0.8333333333333334,2.0,0.13085767260575276,0.9567434167648661,0.47619824577023034,0.7321479141073514,0.6790840108982302,0.6973774761401694,0.5764037756726146,-0.0005473325862587197,0.49045895194039146,0.13984074931974766,1.0,0.16666666666666666,0.0,0.8856157099671668,0.9583333333333334,IW02,IW11,IW09,IW07,IW05,IW05,IW10,IW11,IW07
20260507_155406_order3,dyad_006,3,person_B,person_A,14,14,IW05,1,IW01,True,1,True,IW10,2.0,1.0,0.5807643926292867,1.1096516069015665,0.9583333333333334,1.0,2.090044719547356,0.2977707397766491,2.090044719547356,1.0422216940053077,0.7844224240655963,0.7823426462086571,0.695809477074604,0.6215091414585171,-0.04305830406674138,-0.009835466752969424,0.7916666666666666,0.875,2.086952445660135,0.8856157099671668,0.8333333333333334,IW09,IW08,IW08,IW02,IW11,IW09,IW07,IW05,IW05
20260507_155406_order3,dyad_006,3,person_B,person_A,15,16,IW08,2,IW10,False,1,True,IW10,1.0,1.0,0.39878060834292695,0.9046890749712664,0.7291666666666667,2.0,2.0481864833836276,0.4724706043884821,2.1170491044602433,1.1337390275896446,0.7593957780951066,0.7487343966089274,0.6737293809180477,-0.5243780184348779,0.03403973163414703,-0.03984947265268435,0.8958333333333333,1.0,0.0,0.9201488721132032,0.5208333333333333,IW05,IW01,IW10,IW09,IW08,IW08,IW02,IW11,IW09
20260507_155406_order3,dyad_006,3,person_A,person_B,16,16,IW10,1,IW07,False,1,True,IW07,1.0,1.0,0.2841457708960858,0.7754319725731018,0.375,2.0,0.021467365876486816,0.6379196733666226,0.6379196733666226,0.7157617483763737,0.7073494475815311,0.6980054975493962,0.6664385724353774,0.0031014334029154655,-0.16394106595060964,0.0031014334029154655,1.0,0.0,0.0,0.8931019711553322,0.625,IW08,IW10,IW10,IW05,IW01,IW10,IW09,IW08,IW08
20260507_155406_order3,dyad_006,3,person_B,person_A,17,17,IW07,1,IW06,False,1,True,IW06,1.0,1.0,0.20936923480037065,0.37366879566004907,0.2916666666666667,2.0,0.4338833732088289,0.29709275966263676,0.5319643528966488,0.7081667857888583,0.7418794656298084,0.6964407980428539,0.6637037825568688,-0.06477181322170555,-0.06272036680232718,-0.06477181322170555,0.7916666666666666,1.0,0.0,0.8669170611528241,0.2916666666666667,IW10,IW07,IW07,IW08,IW10,IW10,IW05,IW01,IW10
20260507_155406_order3,dyad_006,3,person_A,person_B,18,18,IW06,1,IW04,False,4,True,IW04,4.0,1.0,0.3528249304415185,0.7608953947943855,0.625,2.0,0.022424705361754598,0.5260122050299973,0.37997767009560696,0.7830187665262299,0.7611013463041993,0.7693147915311401,0.7003054662772242,0.11685793853398196,0.08540072005312516,0.08823401447913803,1.0,0.0,0.0,0.894691369635937,0.041666666666666664,IW07,IW06,IW06,IW10,IW07,IW07,IW08,IW10,IW10
20260507_155406_order3,dyad_006,3,person_B,person_A,22,22,IW04,1,IW04,False,3,True,IW04,3.0,2.0,0.22109499665708213,0.47904428627208795,0.2916666666666667,2.0,0.04705815258982841,0.4672082358798179,0.47935344778254657,0.6606742563236288,0.6925253658392828,0.6352287979877008,0.5182972160630029,-0.0009032391848828869,-0.11535181199992639,-0.027809200553046476,0.3333333333333333,0.75,1.0434762228300676,0.8362900861176051,0.4166666666666667,IW06,IW04,IW04,IW07,IW06,IW06,IW10,IW07,IW07
20260507_155406_order3,dyad_006,3,person_B,person_A,24,25,IW10,2,IW04,False,1,True,IW04,1.0,2.0,0.19796625177950328,0.35832317202679376,0.16666666666666669,2.5,0.10815067026538781,0.7352625439726915,0.7363948814109615,0.6566114594139848,0.6823007658806247,0.6291945766690205,0.516236886404283,-0.002716611116794332,-0.17276338997754725,-0.1167472896492911,0.0,0.8333333333333333,1.0434762228300676,0.8476363978802414,0.1875,IW04,IW04,IW04,IW06,IW04,IW04,IW07,IW06,IW06
20260507_155406_order3,dyad_006,3,person_A,person_B,25,26,IW04,2,IW04,False,1,True,IW04,1.0,1.0,0.08096498722877646,0.18248805026566173,0.0,0.0,0.01406834681045328,0.08818750938145803,0.08825003271716048,0.7718178431363139,0.7785542686094374,0.7710425158373806,0.6911926195049005,-0.12818855100180898,-0.09894892191869814,-0.11517508821413752,0.5625,1.0,0.0,0.8237222937117576,0.4375,IW10,IW04,IW04,IW04,IW04,IW04,IW06,IW04,IW04
20260507_155406_order3,dyad_006,3,person_B,person_A,26,26,IW04,1,IW06,False,1,True,IW06,1.0,1.0,0.28163884260399513,0.39794936990651747,0.5833333333333334,6.0,0.42779978230248555,0.7615500299907282,0.9835096287642061,0.6213376737295689,0.5771256306807896,0.5563567432666159,0.4304908447871358,-0.21095823746368425,-0.08818049586951521,-0.11236592405717183,0.0,0.5416666666666666,2.086952445660135,0.7947674988515786,0.0,IW04,IW04,IW04,IW10,IW04,IW04,IW04,IW04,IW04
20260507_155406_order3,dyad_006,3,person_A,person_B,27,27,IW06,1,IW11,True,1,True,IW04,2.0,1.0,0.07755529255212312,0.1927036365489003,0.0,0.0,0.010499461573214004,0.06939964701960892,0.06939964701960892,0.7169972453831965,0.7264563353686483,0.715064237082046,0.6904984373281944,0.12869766886263512,0.09434608439473113,0.11309491730757881,0.7916666666666666,1.0,0.0,0.7578876812694313,0.4583333333333333,IW04,IW06,IW06,IW04,IW04,IW04,IW10,IW04,IW04
20260507_155406_order3,dyad_006,3,person_A,person_B,29,30,IW08,2,IW02,False,1,True,IW02,1.0,1.0,0.16616066228260518,0.6634290593478719,0.08333333333333333,1.0,0.07550524150185288,1.3371142043641295,0.6187612810512849,0.7378140446219773,0.7776774837535065,0.7311560142029029,0.6481533243225842,-0.17949805363478355,,-0.17095256705010936,0.7291666666666667,1.0,0.0,0.7950485656341011,0.7291666666666666,IW06,IW11,IW04,IW04,IW06,IW06,IW04,IW04,IW04
20260507_155406_order3,dyad_006,3,person_B,person_A,29,29,IW04,1,IW01,True,2,True,IW05,8.0,1.0,0.3797259581374722,1.0493143506249614,0.5416666666666666,1.0,0.45570464821259843,0.21671602635910756,0.49971387579372434,0.6704208707888962,0.46514653338048745,0.46514653338048745,0.40905380483148635,0.15016603028426634,-0.1278184522568353,-0.1278184522568353,0.5,0.6666666666666666,4.17390489132027,0.7833837886337475,0.16666666666666666,IW08,IW02,IW02,IW06,IW11,IW04,IW04,IW06,IW06
20260507_155406_order3,dyad_006,3,person_B,person_A,30,30,IW02,1,IW01,True,1,True,IW05,7.0,1.0,0.5020393095022518,1.0493143506249614,0.9166666666666666,2.0,0.7404459794090567,0.46114240968702847,0.8249968053290484,0.7386586267153502,0.5029061914010128,0.5029061914010128,0.4062889051422703,0.2648896579099317,0.23128846647743734,0.23128846647743734,0.8333333333333334,0.5833333333333334,2.086952445660135,0.8067133426344547,0.0,IW04,IW01,IW05,IW08,IW02,IW02,IW06,IW11,IW04
20260507_155406_order3,dyad_006,3,person_B,person_A,31,31,IW06,1,IW05,False,6,True,IW05,6.0,1.0,0.42805687001276443,0.8089236642533283,0.875,2.0,0.6373944691955526,0.749279341541369,0.8862535733848215,0.8512900595243401,0.5964716043108034,0.5964716043108034,0.4062889051422703,0.2101535586300174,0.15080559075887762,0.15080559075887762,0.8333333333333334,0.75,0.0,0.8412350907016727,0.0,IW02,IW01,IW05,IW04,IW01,IW05,IW08,IW02,IW02
20260507_155406_order3,dyad_006,3,person_B,person_A,32,32,IW10,1,IW05,False,5,True,IW05,5.0,1.0,0.3316074676278827,0.5100123136036091,0.7083333333333334,5.0,0.5270276982209536,0.42338671264855227,0.7079767101295151,0.880276325279222,0.5821746720878391,0.5821746720878391,0.5367531191926933,-0.04836665018048081,-0.15910055780694354,-0.15910055780694354,0.4166666666666667,1.0,0.0,0.7918156878582882,0.125,IW06,IW05,IW05,IW02,IW01,IW05,IW04,IW01,IW05
20260507_155406_order3,dyad_006,3,person_B,person_A,33,33,IW06,1,IW05,False,4,True,IW05,4.0,1.0,0.3222970456758711,0.5100123136036091,0.6666666666666666,4.0,0.5936553025171433,0.41053083434522825,0.7506047227276661,0.8401448865847375,0.6027317927843003,0.6027317927843003,0.5349722743922122,-0.10123271630138286,0.13005022500635843,0.13005022500635843,0.08333333333333333,1.0,0.0,0.8012066509754291,0.16666666666666666,IW10,IW05,IW05,IW06,IW05,IW05,IW02,IW01,IW05
20260507_155406_order3,dyad_006,3,person_B,person_A,35,35,IW10,1,IW05,False,2,True,IW05,2.0,1.0,0.339143891394553,0.5999675153276716,0.6666666666666666,1.0,1.0585257616901407,0.39064479410056524,1.129258634002401,0.8125269502866083,0.5136958003995226,0.5136958003995226,0.48387885391230995,-0.25417676895584695,-0.15752613081166816,-0.15752613081166816,0.0,0.9583333333333334,2.086952445660135,0.8208763230960215,0.041666666666666664,IW06,IW05,IW05,IW10,IW05,IW05,IW06,IW05,IW05
20260507_155406_order3,dyad_006,3,person_B,person_A,36,36,IW05,1,IW05,False,1,True,IW05,1.0,1.0,0.35377383932207823,0.7348858312719388,0.5416666666666666,3.0,1.3960187841196374,0.13239155491437207,1.4015718232932484,0.7705901176603316,0.5009539051917876,0.5009539051917876,0.48387885391230995,0.5501770287890214,0.015536139617849387,0.015536139617849387,0.0,1.0,0.0,0.7743871430099597,0.041666666666666664,IW10,IW05,IW05,IW06,IW05,IW05,IW10,IW05,IW05
20260507_155406_order3,dyad_006,3,person_A,person_B,37,37,IW05,1,IW02,False,1,True,IW02,1.0,1.0,0.3070973848535013,0.9594451332655732,0.4166666666666667,1.0,0.0638846608369327,2.820664751901011,1.204315260276979,0.6726316648271181,0.8459059611637336,0.6310408043669314,0.5556486608401536,0.27035134714151987,,0.1348769490772984,0.3333333333333333,1.0,0.0,0.8024381581168866,0.875,IW05,IW05,IW05,IW10,IW05,IW05,IW06,IW05,IW05
20260507_155406_order3,dyad_006,3,person_B,person_A,37,37,IW06,1,IW11,True,1,True,IW08,2.0,1.0,0.4722089685977928,0.7576525744596757,0.875,2.0,1.706651064987762,0.3139936441837868,1.776549877397268,0.8806824998041124,0.5293537609419224,0.5293537609419224,0.49216076781202445,0.15963405595907554,0.14031063089707507,0.14031063089707507,0.0,1.0,0.0,0.8024381581168866,0.4166666666666667,IW05,IW02,IW02,IW05,IW05,IW05,IW10,IW05,IW05
20260507_155406_order3,dyad_006,3,person_B,person_A,38,38,IW02,1,IW08,False,1,True,IW08,1.0,1.0,0.4255199843633735,0.7576525744596757,0.8333333333333334,2.0,1.851960640753673,0.4871129611249434,1.9218594531631794,0.9084864984509616,0.6326805726758851,0.6205222670562756,0.5116729676846915,-0.5560329192604254,0.19522785005505006,0.10343683401230652,0.0,1.0,0.0,0.8289375108705611,0.4166666666666667,IW06,IW11,IW08,IW05,IW02,IW02,IW05,IW05,IW05
20260507_155406_order3,dyad_006,3,person_A,person_B,39,39,IW08,1,IW01,True,1,True,IW03,3.0,1.0,0.19153620132412308,0.3371260402931103,0.20833333333333334,1.0,0.08070894271242635,0.6177466468900978,0.6177466468900978,0.8180070701515701,0.6634441243866783,0.6621889726424265,0.6044249098705352,-0.17535344613160886,-0.02137465301542829,-0.04083648464136491,0.0,1.0,0.0,0.8376998263324863,0.7083333333333334,IW02,IW08,IW08,IW06,IW11,IW08,IW05,IW02,IW02
20260507_155406_order3,dyad_006,3,person_B,person_A,39,39,IW08,1,IW02,False,1,True,IW02,1.0,1.0,0.33716954608939714,0.5359317571969403,0.7083333333333334,3.0,1.2109367510433557,0.4288999957572812,1.3359572306209155,0.7879617975564734,0.7194201556549449,0.6579215686382488,0.618650805165638,-0.3055578921499581,0.018740867774530878,-0.034569228371584604,0.0,1.0,0.0,0.8376998263324863,0.20833333333333334,IW08,IW01,IW03,IW02,IW08,IW08,IW06,IW11,IW08
20260507_155406_order3,dyad_006,3,person_A,person_B,40,40,IW02,1,IW03,False,2,True,IW03,2.0,1.0,0.21089412725743348,0.3371260402931103,0.20833333333333334,1.0,0.08840357616201426,0.6331082021460478,0.6331082021460478,0.7623820837939026,0.7232448653865782,0.7081145618923713,0.6047254267805108,-0.015229726152019785,0.2052872624437475,0.2052872624437475,0.4583333333333333,1.0,0.0,0.8109808606890425,0.7083333333333334,IW08,IW02,IW02,IW08,IW01,IW03,IW02,IW08,IW08
20260507_155406_order3,dyad_006,3,person_A,person_B,41,41,IW04,1,IW03,False,1,True,IW03,1.0,1.0,0.253439709841608,0.5101814256946912,0.375,2.0,0.11576525265249415,0.5631467756962042,0.5635206323555288,0.772960016811791,0.7263365336396842,0.7124613818897293,0.6299030222086728,0.05982823844685203,-0.10808335205008945,-0.07181870587388584,0.9583333333333334,1.0,0.0,0.741565222642475,0.6666666666666666,IW02,IW03,IW03,IW08,IW02,IW02,IW08,IW01,IW03
20260507_155406_order3,dyad_006,3,person_A,person_B,42,42,IW07,1,IW07,False,1,True,IW07,1.0,1.0,0.35577914247229275,0.6162267735539702,0.6666666666666666,3.0,0.18787636529584598,0.6323870444450871,0.6428056281959709,0.7441428477786435,0.6561653664790348,0.6535775152173794,0.5178555057177111,-0.08961804382677219,-0.07811340482555817,-0.07811340482555817,0.7083333333333334,1.0,0.0,0.7171717405105978,0.8333333333333334,IW04,IW03,IW03,IW02,IW03,IW03,IW08,IW02,IW02
